"index","TEAM_NAME_A","GAME_DATE","HOME_AWAY","TEAM_NAME_B","WL_A","WL_pred","win_proba","Game","GAME_ID","MIN_A_mean","PTS_A_mean","FGM_A_mean","FGA_A_mean","FG_PCT_A_mean","FG3M_A_mean","FG3A_A_mean","FG3_PCT_A_mean","FTM_A_mean","FTA_A_mean","FT_PCT_A_mean","OREB_A_mean","DREB_A_mean","REB_A_mean","AST_A_mean","STL_A_mean","BLK_A_mean","TOV_A_mean","PF_A_mean","MIN_B_mean","PTS_B_mean","FGM_B_mean","FGA_B_mean","FG_PCT_B_mean","FG3M_B_mean","FG3A_B_mean","FG3_PCT_B_mean","FTM_B_mean","FTA_B_mean","FT_PCT_B_mean","OREB_B_mean","DREB_B_mean","REB_B_mean","AST_B_mean","STL_B_mean","BLK_B_mean","TOV_B_mean","PF_B_mean","streak","streak_game","MIN_A","PTS_A","FGM_A","FGA_A","FG_PCT_A","FG3M_A","FG3A_A","FG3_PCT_A","FTM_A","FTA_A","FT_PCT_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TOV_A","PF_A","PLUS_MINUS_A","MIN_B","PTS_B","FGM_B","FGA_B","FG_PCT_B","FG3M_B","FG3A_B","FG3_PCT_B","FTM_B","FTA_B","FT_PCT_B","OREB_B","DREB_B","REB_B","AST_B","STL_B","BLK_B","TOV_B","PF_B","PLUS_MINUS_B"
"602","Philadelphia 76ers","2020-02-20","HOME","Brooklyn Nets",1,"1","0.7476159013559146","61","0021900822","237.73333333333332","107.23333333333333","39.86666666666667","86.63333333333334","0.4602833333333335","10.883333333333333","30.9","0.3549166666666666","16.616666666666667","22.516666666666666","0.7342333333333334","10.416666666666666","35.43333333333333","45.85","25.4","8.133333333333333","5.75","14.3","21.516666666666666","238.42372881355934","108.27118644067797","39.152542372881356","88.27118644067797","0.4443220338983052","12.135593220338983","36.03389830508475","0.3367118644067796","17.83050847457627","24.084745762711865","0.7451016949152542","10.542372881355933","37.3728813559322","47.91525423728814","23.10169491525424","6.627118644067797","4.9491525423728815","15.084745762711865","20.338983050847457","3",2,"265","112","38","86","0.442","4","22","0.182","32","35","0.914","11","37","48","19","10","6","13","22","8","265","104","36","102","0.353","10","34","0.294","22","28","0.786","15","34","49","22","3","1","16","27","-8"
"604","Charlotte Hornets","2020-02-20","AWAY","Chicago Bulls",1,"0","0.375548030348074","61","0021900823","234.55","99.7","36.28333333333333","83.71666666666667","0.4387","11.533333333333333","33.46666666666667","0.3427666666666667","15.6","20.85","0.7457333333333334","10.8","30.7","41.5","22.85","6.55","4","13.95","19.1","238.11666666666667","104.03333333333333","38.31666666666667","86.91666666666667","0.44203333333333344","11.6","34.15","0.33644999999999997","15.8","20.766666666666666","0.7574833333333335","10.15","32.016666666666666","42.166666666666664","22.333333333333332","9.8","4.016666666666667","14.683333333333334","21.183333333333334","2",2,"239","93","37","87","0.425","7","31","0.226","12","19","0.632","12","26","38","24","12","3","13","23","-10","240","103","35","74","0.473","8","28","0.286","25","29","0.862","9","35","44","22","9","4","17","16","10"
"606","Chicago Bulls","2020-02-20","HOME","Charlotte Hornets",0,"1","0.6899466081280737","61","0021900823","238.11666666666667","104.03333333333333","38.31666666666667","86.91666666666667","0.44203333333333344","11.6","34.15","0.33644999999999997","15.8","20.766666666666666","0.7574833333333335","10.15","32.016666666666666","42.166666666666664","22.333333333333332","9.8","4.016666666666667","14.683333333333334","21.183333333333334","234.55","99.7","36.28333333333333","83.71666666666667","0.4387","11.533333333333333","33.46666666666667","0.3427666666666667","15.6","20.85","0.7457333333333334","10.8","30.7","41.5","22.85","6.55","4","13.95","19.1","0",2,"239","93","37","87","0.425","7","31","0.226","12","19","0.632","12","26","38","24","12","3","13","23","-10","240","103","35","74","0.473","8","28","0.286","25","29","0.862","9","35","44","22","9","4","17","16","10"
"608","Sacramento Kings","2020-02-20","HOME","Memphis Grizzlies",1,"0","0.45789686717287115","64","0021900824","238.77777777777777","105.61904761904762","39.03174603174603","86.06349206349206","0.4556507936507936","12.126984126984127","33.888888888888886","0.35788888888888903","15.428571428571429","20.38095238095238","0.7577301587301587","10","31.904761904761905","41.904761904761905","22.365079365079364","7.317460317460317","4.2063492063492065","14.142857142857142","22.22222222222222","234.453125","109.109375","41.1875","88.6875","0.4647343750000001","10.828125","31.03125","0.3483124999999999","15.90625","20.609375","0.7675468749999999","10.03125","35.40625","45.4375","25.84375","7.921875","5.765625","14.609375","21","0",1,"241","129","42","83","0.506","19","39","0.487","26","36","0.722","3","24","27","22","9","2","10","21","4","240","125","43","85","0.506","12","30","0.4","27","32","0.844","11","40","51","25","5","5","19","29","-4"
"610","Memphis Grizzlies","2020-02-20","AWAY","Sacramento Kings",0,"1","0.5519964391071442","65","0021900824","234.453125","109.109375","41.1875","88.6875","0.4647343750000001","10.828125","31.03125","0.3483124999999999","15.90625","20.609375","0.7675468749999999","10.03125","35.40625","45.4375","25.84375","7.921875","5.765625","14.609375","21","238.77777777777777","105.61904761904762","39.03174603174603","86.06349206349206","0.4556507936507936","12.126984126984127","33.888888888888886","0.35788888888888903","15.428571428571429","20.38095238095238","0.7577301587301587","10","31.904761904761905","41.904761904761905","22.365079365079364","7.317460317460317","4.2063492063492065","14.142857142857142","22.22222222222222","2",1,"241","129","42","83","0.506","19","39","0.487","26","36","0.722","3","24","27","22","9","2","10","21","4","240","125","43","85","0.506","12","30","0.4","27","32","0.844","11","40","51","25","5","5","19","29","-4"
"612","LA Clippers","2020-02-13","AWAY","Boston Celtics",0,"0","0.3749036955380425","61","0021900818","236.33333333333334","112.48333333333333","40.516666666666666","88.58333333333333","0.4575166666666667","11.783333333333333","32.166666666666664","0.36621666666666675","19.666666666666668","25.25","0.7747166666666666","11.116666666666667","36.53333333333333","47.65","23.266666666666666","7.233333333333333","5","14.25","21.766666666666666","232.94915254237287","109.27118644067797","39.983050847457626","86.54237288135593","0.4605762711864407","11.830508474576272","32.847457627118644","0.35610169491525423","17.47457627118644","21.983050847457626","0.7974999999999997","10.610169491525424","34.20338983050848","44.813559322033896","22.54237288135593","8.305084745762711","5.5423728813559325","13.033898305084746","21.06779661016949","0",1,"291","133","46","110","0.418","11","35","0.314","30","37","0.811","14","41","55","19","4","10","15","31","-8","291","141","45","103","0.437","18","43","0.419","33","40","0.825","7","44","51","22","9","6","14","28","8"
"614","Boston Celtics","2020-02-13","HOME","LA Clippers",1,"1","0.614445153366894","60","0021900818","232.94915254237287","109.27118644067797","39.983050847457626","86.54237288135593","0.4605762711864407","11.830508474576272","32.847457627118644","0.35610169491525423","17.47457627118644","21.983050847457626","0.7974999999999997","10.610169491525424","34.20338983050848","44.813559322033896","22.54237288135593","8.305084745762711","5.5423728813559325","13.033898305084746","21.06779661016949","236.33333333333334","112.48333333333333","40.516666666666666","88.58333333333333","0.4575166666666667","11.783333333333333","32.166666666666664","0.36621666666666675","19.666666666666668","25.25","0.7747166666666666","11.116666666666667","36.53333333333333","47.65","23.266666666666666","7.233333333333333","5","14.25","21.766666666666666","0",0,"291","133","46","110","0.418","11","35","0.314","30","37","0.811","14","41","55","19","4","10","15","31","-8","291","141","45","103","0.437","18","43","0.419","33","40","0.825","7","44","51","22","9","6","14","28","8"
"616","New Orleans Pelicans","2020-02-13","HOME","Oklahoma City Thunder",0,"1","0.5927134405150604","62","0021900819","234.44262295081967","111.52459016393442","40.78688524590164","89.40983606557377","0.46263934426229514","13.524590163934427","36.540983606557376","0.3709833333333332","16.42622950819672","22.327868852459016","0.7387213114754099","11.229508196721312","34.59016393442623","45.81967213114754","24.81967213114754","7.524590163934426","5.19672131147541","14.967213114754099","20.721311475409838","238.52542372881356","107.72881355932203","39.13559322033898","83.84745762711864","0.4669152542372882","10.084745762711865","29.45762711864407","0.33998305084745745","19.372881355932204","24.423728813559322","0.7933898305084747","8.169491525423728","34.28813559322034","42.45762711864407","21.54237288135593","7.559322033898305","5.033898305084746","13.220338983050848","18.74576271186441","3",0,"239","123","46","92","0.5","13","27","0.481","18","22","0.818","5","35","40","28","11","5","7","21","5","238","118","42","86","0.488","14","35","0.4","20","27","0.741","8","38","46","31","3","7","17","20","-5"
"618","Oklahoma City Thunder","2020-02-13","AWAY","New Orleans Pelicans",1,"0","0.4101832379751975","60","0021900819","238.52542372881356","107.72881355932203","39.13559322033898","83.84745762711864","0.4669152542372882","10.084745762711865","29.45762711864407","0.33998305084745745","19.372881355932204","24.423728813559322","0.7933898305084747","8.169491525423728","34.28813559322034","42.45762711864407","21.54237288135593","7.559322033898305","5.033898305084746","13.220338983050848","18.74576271186441","234.44262295081967","111.52459016393442","40.78688524590164","89.40983606557377","0.46263934426229514","13.524590163934427","36.540983606557376","0.3709833333333332","16.42622950819672","22.327868852459016","0.7387213114754099","11.229508196721312","34.59016393442623","45.81967213114754","24.81967213114754","7.524590163934426","5.19672131147541","14.967213114754099","20.721311475409838","0",3,"239","123","46","92","0.5","13","27","0.481","18","22","0.818","5","35","40","28","11","5","7","21","5","238","118","42","86","0.488","14","35","0.4","20","27","0.741","8","38","46","31","3","7","17","20","-5"
"620","Detroit Pistons","2020-02-12","AWAY","Orlando Magic",0,"0","0.3731047605380163","62","0021900808","238.62295081967213","106.80327868852459","39.09836065573771","85.1311475409836","0.4603278688524589","11.770491803278688","32","0.3701311475409837","16.83606557377049","22.704918032786885","0.742081967213115","10.049180327868852","32.049180327868854","42.09836065573771","23.75409836065574","7.60655737704918","4.836065573770492","14.62295081967213","19.80327868852459","236.79661016949152","101.96610169491525","37.50847457627118","86.62711864406779","0.43403389830508476","10.474576271186441","30.864406779661017","0.3393728813559322","16.47457627118644","21.71186440677966","0.7482881355932207","10.169491525423728","33.28813559322034","43.45762711864407","22.47457627118644","8.491525423728813","5.610169491525424","12.067796610169491","17.983050847457626","0",1,"265","116","44","96","0.458","12","36","0.333","16","18","0.889","9","37","46","34","13","7","12","16","4","266","112","40","92","0.435","18","45","0.4","14","15","0.933","9","38","47","28","5","7","20","20","-4"
"622","Orlando Magic","2020-02-12","HOME","Detroit Pistons",1,"1","0.6865247977623424","60","0021900808","236.79661016949152","101.96610169491525","37.50847457627118","86.62711864406779","0.43403389830508476","10.474576271186441","30.864406779661017","0.3393728813559322","16.47457627118644","21.71186440677966","0.7482881355932207","10.169491525423728","33.28813559322034","43.45762711864407","22.47457627118644","8.491525423728813","5.610169491525424","12.067796610169491","17.983050847457626","238.62295081967213","106.80327868852459","39.09836065573771","85.1311475409836","0.4603278688524589","11.770491803278688","32","0.3701311475409837","16.83606557377049","22.704918032786885","0.742081967213115","10.049180327868852","32.049180327868854","42.09836065573771","23.75409836065574","7.60655737704918","4.836065573770492","14.62295081967213","19.80327868852459","1",0,"265","116","44","96","0.458","12","36","0.333","16","18","0.889","9","37","46","34","13","7","12","16","4","266","112","40","92","0.435","18","45","0.4","14","15","0.933","9","38","47","28","5","7","20","20","-4"
"624","Washington Wizards","2020-02-12","AWAY","New York Knicks",1,"0","0.3265173622337693","60","0021900811","229.05084745762713","108.77966101694915","39.96610169491525","87.40677966101696","0.45472413793103467","10.983050847457626","30.915254237288135","0.35046551724137914","17.864406779661017","22.93220338983051","0.7785000000000001","10.05084745762712","30.8135593220339","40.86440677966102","23.8135593220339","7.237288135593221","4.254237288135593","12.813559322033898","21.423728813559322","238.11666666666667","103.45","38.8","88.15","0.43984999999999996","9.85","29.216666666666665","0.3394500000000001","16","23.35","0.6870166666666666","11.683333333333334","34.35","46.03333333333333","21.183333333333334","7.533333333333333","4.966666666666667","13.766666666666667","22.333333333333332","1",1,"239","114","40","84","0.476","10","28","0.357","24","33","0.727","6","34","40","25","13","7","13","21","18","238","96","36","88","0.409","3","23","0.13","21","29","0.724","14","38","52","19","10","3","20","27","-18"
"626","New York Knicks","2020-02-12","HOME","Washington Wizards",0,"1","0.5502018790163588","61","0021900811","238.11666666666667","103.45","38.8","88.15","0.43984999999999996","9.85","29.216666666666665","0.3394500000000001","16","23.35","0.6870166666666666","11.683333333333334","34.35","46.03333333333333","21.183333333333334","7.533333333333333","4.966666666666667","13.766666666666667","22.333333333333332","229.05084745762713","108.77966101694915","39.96610169491525","87.40677966101696","0.45472413793103467","10.983050847457626","30.915254237288135","0.35046551724137914","17.864406779661017","22.93220338983051","0.7785000000000001","10.05084745762712","30.8135593220339","40.86440677966102","23.8135593220339","7.237288135593221","4.254237288135593","12.813559322033898","21.423728813559322","0",2,"239","114","40","84","0.476","10","28","0.357","24","33","0.727","6","34","40","25","13","7","13","21","18","238","96","36","88","0.409","3","23","0.13","21","29","0.724","14","38","52","19","10","3","20","27","-18"
"628","Phoenix Suns","2020-02-12","HOME","Golden State Warriors",1,"1","0.7603050426901694","59","0021900815","238.72413793103448","110.67241379310344","40.10344827586207","87","0.4615862068965516","10.879310344827585","31.20689655172414","0.3479827586206896","19.586206896551722","24","0.8120862068965513","9.568965517241379","33.206896551724135","42.775862068965516","26.137931034482758","7.793103448275862","4.017241379310345","14.258620689655173","22.586206896551722","238.23809523809524","102.71428571428571","37.142857142857146","86.60317460317461","0.4290317460317461","10.079365079365079","30.317460317460316","0.3288095238095238","18.349206349206348","22.825396825396826","0.8037936507936508","9.904761904761905","32.34920634920635","42.25396825396825","23.825396825396826","8.492063492063492","4.5396825396825395","14.396825396825397","19.904761904761905","0",1,"240","112","42","91","0.462","14","37","0.378","14","15","0.933","8","32","40","25","14","4","14","21","6","240","106","39","77","0.506","11","31","0.355","17","19","0.895","4","34","38","27","8","7","22","20","-6"
"630","Golden State Warriors","2020-02-12","AWAY","Phoenix Suns",0,"0","0.27390318167735095","64","0021900815","238.23809523809524","102.71428571428571","37.142857142857146","86.60317460317461","0.4290317460317461","10.079365079365079","30.317460317460316","0.3288095238095238","18.349206349206348","22.825396825396826","0.8037936507936508","9.904761904761905","32.34920634920635","42.25396825396825","23.825396825396826","8.492063492063492","4.5396825396825395","14.396825396825397","19.904761904761905","238.72413793103448","110.67241379310344","40.10344827586207","87","0.4615862068965516","10.879310344827585","31.20689655172414","0.3479827586206896","19.586206896551722","24","0.8120862068965513","9.568965517241379","33.206896551724135","42.775862068965516","26.137931034482758","7.793103448275862","4.017241379310345","14.258620689655173","22.586206896551722","0",1,"240","112","42","91","0.462","14","37","0.378","14","15","0.933","8","32","40","25","14","4","14","21","6","240","106","39","77","0.506","11","31","0.355","17","19","0.895","4","34","38","27","8","7","22","20","-6"
"632","Sacramento Kings","2020-02-12","AWAY","Dallas Mavericks",0,"0","0.16803504983904108","63","0021900814","238.74193548387098","105.53225806451613","39","85.85483870967742","0.4563225806451612","12.129032258064516","33.806451612903224","0.3586935483870969","15.403225806451612","20.35483870967742","0.7574838709677418","10","31.93548387096774","41.935483870967744","22.306451612903224","7.32258064516129","4.241935483870968","14.290322580645162","22.322580645161292","237.91525423728814","114.32203389830508","40.74576271186441","88.50847457627118","0.46123728813559317","14.745762711864407","40.03389830508475","0.3666779661016949","18.084745762711865","23.25423728813559","0.7787627118644068","11.016949152542374","34.91525423728814","45.932203389830505","23.47457627118644","6.423728813559322","4.728813559322034","12.23728813559322","19.728813559322035","0",2,"241","111","41","99","0.414","12","39","0.308","17","22","0.773","10","30","40","26","7","2","5","16","-19","239","130","48","85","0.565","17","40","0.425","17","21","0.81","3","44","47","34","1","7","11","18","19"
"634","Dallas Mavericks","2020-02-12","HOME","Sacramento Kings",1,"1","0.7870163849039533","60","0021900814","237.91525423728814","114.32203389830508","40.74576271186441","88.50847457627118","0.46123728813559317","14.745762711864407","40.03389830508475","0.3666779661016949","18.084745762711865","23.25423728813559","0.7787627118644068","11.016949152542374","34.91525423728814","45.932203389830505","23.47457627118644","6.423728813559322","4.728813559322034","12.23728813559322","19.728813559322035","238.74193548387098","105.53225806451613","39","85.85483870967742","0.4563225806451612","12.129032258064516","33.806451612903224","0.3586935483870969","15.403225806451612","20.35483870967742","0.7574838709677418","10","31.93548387096774","41.935483870967744","22.306451612903224","7.32258064516129","4.241935483870968","14.290322580645162","22.322580645161292","0",1,"241","111","41","99","0.414","12","39","0.308","17","22","0.773","10","30","40","26","7","2","5","16","-19","239","130","48","85","0.565","17","40","0.425","17","21","0.81","3","44","47","34","1","7","11","18","19"
"636","Memphis Grizzlies","2020-02-12","HOME","Portland Trail Blazers",1,"1","0.6937716924441377","64","0021900812","234.36507936507937","109.07936507936508","41.12698412698413","88.58730158730158","0.46458730158730166","10.904761904761905","31.158730158730158","0.3496984126984126","15.920634920634921","20.58730158730159","0.7689047619047618","9.952380952380953","35.301587301587304","45.25396825396825","25.841269841269842","7.920634920634921","5.714285714285714","14.65079365079365","21.047619047619047","237.6","111.6","41.05","89.75","0.4591999999999999","12.366666666666667","33.483333333333334","0.3663833333333335","17.133333333333333","21.566666666666666","0.7889666666666666","10.15","35.06666666666667","45.21666666666667","19.433333333333334","5.866666666666666","6.05","12.766666666666667","21.5","1",0,"239","104","36","97","0.371","13","37","0.351","19","24","0.792","16","35","51","21","7","3","11","16","-7","240","111","45","95","0.474","6","23","0.261","15","22","0.682","15","42","57","26","8","9","12","18","7"
"638","Portland Trail Blazers","2020-02-12","AWAY","Memphis Grizzlies",0,"0","0.2872765266682801","61","0021900812","237.6","111.6","41.05","89.75","0.4591999999999999","12.366666666666667","33.483333333333334","0.3663833333333335","17.133333333333333","21.566666666666666","0.7889666666666666","10.15","35.06666666666667","45.21666666666667","19.433333333333334","5.866666666666666","6.05","12.766666666666667","21.5","234.36507936507937","109.07936507936508","41.12698412698413","88.58730158730158","0.46458730158730166","10.904761904761905","31.158730158730158","0.3496984126984126","15.920634920634921","20.58730158730159","0.7689047619047618","9.952380952380953","35.301587301587304","45.25396825396825","25.841269841269842","7.920634920634921","5.714285714285714","14.65079365079365","21.047619047619047","0",0,"239","104","36","97","0.371","13","37","0.351","19","24","0.792","16","35","51","21","7","3","11","16","-7","240","111","45","95","0.474","6","23","0.261","15","22","0.682","15","42","57","26","8","9","12","18","7"
"640","Cleveland Cavaliers","2020-02-12","HOME","Atlanta Hawks",1,"1","0.5671421996417938","63","0021900807","235.56451612903226","101.75806451612904","38.064516129032256","85.33870967741936","0.4454354838709678","10.935483870967742","31.806451612903224","0.3404677419354839","14.693548387096774","19.43548387096774","0.7560000000000001","10.274193548387096","32.145161290322584","42.41935483870968","21.322580645161292","6.870967741935484","3.129032258064516","15.53225806451613","17.93548387096774","234.24193548387098","105.2258064516129","38.20967741935484","86.51612903225806","0.43875806451612903","11.241935483870968","34.24193548387097","0.32779032258064505","17.56451612903226","22.43548387096774","0.7770806451612906","9.419354838709678","32.24193548387097","41.66129032258065","22.258064516129032","8.016129032258064","5.306451612903226","16.016129032258064","22.870967741935484","0",1,"240","127","48","94","0.511","10","28","0.357","21","25","0.84","17","38","55","25","8","6","17","22","22","238","105","36","84","0.429","13","34","0.382","20","25","0.8","9","29","38","24","11","5","17","26","-22"
"642","Atlanta Hawks","2020-02-12","AWAY","Cleveland Cavaliers",0,"0","0.38861520730708776","63","0021900807","234.24193548387098","105.2258064516129","38.20967741935484","86.51612903225806","0.43875806451612903","11.241935483870968","34.24193548387097","0.32779032258064505","17.56451612903226","22.43548387096774","0.7770806451612906","9.419354838709678","32.24193548387097","41.66129032258065","22.258064516129032","8.016129032258064","5.306451612903226","16.016129032258064","22.870967741935484","235.56451612903226","101.75806451612904","38.064516129032256","85.33870967741936","0.4454354838709678","10.935483870967742","31.806451612903224","0.3404677419354839","14.693548387096774","19.43548387096774","0.7560000000000001","10.274193548387096","32.145161290322584","42.41935483870968","21.322580645161292","6.870967741935484","3.129032258064516","15.53225806451613","17.93548387096774","0",0,"240","127","48","94","0.511","10","28","0.357","21","25","0.84","17","38","55","25","8","6","17","22","22","238","105","36","84","0.429","13","34","0.382","20","25","0.8","9","29","38","24","11","5","17","26","-22"
"644","Charlotte Hornets","2020-02-12","AWAY","Minnesota Timberwolves",1,"1","0.5285566951489336","60","0021900813","234.4406779661017","99.44067796610169","36.16949152542373","83.57627118644068","0.43822033898305085","11.491525423728813","33.45762711864407","0.3415932203389831","15.610169491525424","20.8135593220339","0.7473220338983051","10.779661016949152","30.54237288135593","41.32203389830509","22.864406779661017","6.5423728813559325","4","13.966101694915254","19.152542372881356","238.26666666666668","109.81666666666666","38.78333333333333","89.03333333333333","0.4359833333333333","12.75","37.983333333333334","0.33781666666666665","19.5","25.666666666666668","0.7572666666666668","10.533333333333333","34.333333333333336","44.86666666666667","22.816666666666666","8.516666666666667","5.6","14.933333333333334","21.483333333333334","1",0,"240","108","39","101","0.386","14","49","0.286","16","20","0.8","14","34","48","25","10","7","11","19","-7","241","115","43","92","0.467","14","34","0.412","15","23","0.652","12","40","52","22","7","4","13","16","7"
"646","Minnesota Timberwolves","2020-02-12","HOME","Charlotte Hornets",0,"1","0.6070742692624965","61","0021900813","238.26666666666668","109.81666666666666","38.78333333333333","89.03333333333333","0.4359833333333333","12.75","37.983333333333334","0.33781666666666665","19.5","25.666666666666668","0.7572666666666668","10.533333333333333","34.333333333333336","44.86666666666667","22.816666666666666","8.516666666666667","5.6","14.933333333333334","21.483333333333334","234.4406779661017","99.44067796610169","36.16949152542373","83.57627118644068","0.43822033898305085","11.491525423728813","33.45762711864407","0.3415932203389831","15.610169491525424","20.8135593220339","0.7473220338983051","10.779661016949152","30.54237288135593","41.32203389830509","22.864406779661017","6.5423728813559325","4","13.966101694915254","19.152542372881356","0",1,"240","108","39","101","0.386","14","49","0.286","16","20","0.8","14","34","48","25","10","7","11","19","-7","241","115","43","92","0.467","14","34","0.412","15","23","0.652","12","40","52","22","7","4","13","16","7"
"648","Brooklyn Nets","2020-02-12","HOME","Toronto Raptors",1,"0","0.45919960052285014","59","0021900809","238.3793103448276","108.39655172413794","39.206896551724135","88.27586206896552","0.4449310344827588","12.189655172413794","36.05172413793103","0.3380862068965516","17.79310344827586","24.06896551724138","0.7441551724137931","10.517241379310345","37.275862068965516","47.793103448275865","23.03448275862069","6.620689655172414","4.948275862068965","15.137931034482758","20.413793103448278","238.5593220338983","111.23728813559322","39.932203389830505","87.62711864406779","0.45581355932203393","13.254237288135593","35.779661016949156","0.3715254237288135","18.11864406779661","22.89830508474576","0.7925084745762712","10.033898305084746","34.932203389830505","44.96610169491525","25","8.830508474576272","4.915254237288136","13.745762711864407","21.576271186440678","1",0,"241","91","34","90","0.378","13","43","0.302","10","13","0.769","6","36","42","21","6","4","13","20","-10","241","101","36","88","0.409","9","35","0.257","20","25","0.8","12","43","55","27","7","5","12","16","10"
"650","Toronto Raptors","2020-02-12","AWAY","Brooklyn Nets",0,"1","0.6754592492074476","60","0021900809","238.5593220338983","111.23728813559322","39.932203389830505","87.62711864406779","0.45581355932203393","13.254237288135593","35.779661016949156","0.3715254237288135","18.11864406779661","22.89830508474576","0.7925084745762712","10.033898305084746","34.932203389830505","44.96610169491525","25","8.830508474576272","4.915254237288136","13.745762711864407","21.576271186440678","238.3793103448276","108.39655172413794","39.206896551724135","88.27586206896552","0.4449310344827588","12.189655172413794","36.05172413793103","0.3380862068965516","17.79310344827586","24.06896551724138","0.7441551724137931","10.517241379310345","37.275862068965516","47.793103448275865","23.03448275862069","6.620689655172414","4.948275862068965","15.137931034482758","20.413793103448278","15",3,"241","91","34","90","0.378","13","43","0.302","10","13","0.769","6","36","42","21","6","4","13","20","-10","241","101","36","88","0.409","9","35","0.257","20","25","0.8","12","43","55","27","7","5","12","16","10"
"652","Utah Jazz","2020-02-12","HOME","Miami Heat",1,"1","0.6099790136274091","62","0021900816","235.2295081967213","107.19672131147541","39.01639344262295","83.36065573770492","0.46795081967213126","12.59016393442623","33.36065573770492","0.37152459016393435","16.57377049180328","22.0327868852459","0.751311475409836","9.327868852459016","35.73770491803279","45.0655737704918","21.81967213114754","6.065573770491803","4.049180327868853","14.819672131147541","20.39344262295082","239.53225806451613","109.37096774193549","38.67741935483871","82.75806451612904","0.46766129032258064","12.483870967741936","33.32258064516129","0.374516129032258","19.532258064516128","25.129032258064516","0.7736612903225805","9.112903225806452","35.46774193548387","44.58064516129032","24.225806451612904","7.32258064516129","4.258064516129032","13.983870967741936","20.629032258064516","3",0,"240","116","41","85","0.482","14","36","0.389","20","23","0.87","10","43","53","23","6","3","14","16","15","240","101","38","88","0.432","13","39","0.333","12","16","0.75","6","31","37","19","11","4","11","22","-15"
"654","Miami Heat","2020-02-12","AWAY","Utah Jazz",0,"1","0.540709080970421","63","0021900816","239.53225806451613","109.37096774193549","38.67741935483871","82.75806451612904","0.46766129032258064","12.483870967741936","33.32258064516129","0.374516129032258","19.532258064516128","25.129032258064516","0.7736612903225805","9.112903225806452","35.46774193548387","44.58064516129032","24.225806451612904","7.32258064516129","4.258064516129032","13.983870967741936","20.629032258064516","235.2295081967213","107.19672131147541","39.01639344262295","83.36065573770492","0.46795081967213126","12.59016393442623","33.36065573770492","0.37152459016393435","16.57377049180328","22.0327868852459","0.751311475409836","9.327868852459016","35.73770491803279","45.0655737704918","21.81967213114754","6.065573770491803","4.049180327868853","14.819672131147541","20.39344262295082","1",2,"240","116","41","85","0.482","14","36","0.389","20","23","0.87","10","43","53","23","6","3","14","16","15","240","101","38","88","0.432","13","39","0.333","12","16","0.75","6","31","37","19","11","4","11","22","-15"
"656","Los Angeles Lakers","2020-02-12","AWAY","Denver Nuggets",1,"1","0.5019995199559544","61","0021900817","236.85","111.1","41.35","86.71666666666667","0.47501666666666675","11.016666666666667","31","0.3534499999999999","17.383333333333333","23.833333333333332","0.7284000000000002","10.883333333333333","34.483333333333334","45.36666666666667","25.133333333333333","8.316666666666666","6.35","14.616666666666667","21.416666666666668","239.51724137931035","108.43103448275862","40.94827586206897","88.32758620689656","0.4646551724137931","10.758620689655173","30.32758620689655","0.35001724137931034","15.775862068965518","20.413793103448278","0.7699827586206898","11.137931034482758","33.10344827586207","44.241379310344826","25.82758620689655","8","4.637931034482759","12.948275862068966","19.948275862068964","2",1,"265","120","47","93","0.505","12","33","0.364","14","27","0.519","10","39","49","29","8","4","12","22","4","264","116","44","88","0.5","11","25","0.44","17","22","0.773","3","39","42","32","9","2","10","26","-4"
"658","Denver Nuggets","2020-02-12","HOME","Los Angeles Lakers",0,"1","0.6009455613443757","59","0021900817","239.51724137931035","108.43103448275862","40.94827586206897","88.32758620689656","0.4646551724137931","10.758620689655173","30.32758620689655","0.35001724137931034","15.775862068965518","20.413793103448278","0.7699827586206898","11.137931034482758","33.10344827586207","44.241379310344826","25.82758620689655","8","4.637931034482759","12.948275862068966","19.948275862068964","236.85","111.1","41.35","86.71666666666667","0.47501666666666675","11.016666666666667","31","0.3534499999999999","17.383333333333333","23.833333333333332","0.7284000000000002","10.883333333333333","34.483333333333334","45.36666666666667","25.133333333333333","8.316666666666666","6.35","14.616666666666667","21.416666666666668","4",1,"265","120","47","93","0.505","12","33","0.364","14","27","0.519","10","39","49","29","8","4","12","22","4","264","116","44","88","0.5","11","25","0.44","17","22","0.773","3","39","42","32","9","2","10","26","-4"
